Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
64998081,05/18/2025 09:32:33 PM,05/27/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10128.0,1768 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-27,08 MANHATTAN,1015557502.0,MANHATTAN,998414.0,224119.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.78181976603348,-73.94885544191072,"(40.78181976603348, -73.94885544191072)"
65002264,05/18/2025 09:14:30 PM,05/22/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10453.0,50 WEST  182 STREET,WEST  182 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-22,05 BRONX,2032070056.0,BRONX,1010053.0,251798.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85776445618541,-73.9067219627509,"(40.85776445618541, -73.9067219627509)"
64995738,05/18/2025 07:52:29 PM,06/13/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10025.0,120 WEST   97 STREET,WEST   97 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-06-13,07 MANHATTAN,1018510008.0,MANHATTAN,993141.0,228521.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.793908953480674,-73.96788980334472,"(40.793908953480674, -73.96788980334472)"
65002186,05/18/2025 07:52:22 PM,05/18/2025 07:52:22 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11691.0,445 BEACH   51 STREET,BEACH   51 STREET,,,,,ADDRESS,FAR ROCKAWAY,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,14 QUEENS,4160010002.0,QUEENS,1044798.0,156698.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.59656923181515,-73.78197456882349,"(40.59656923181515, -73.78197456882349)"
64988254,05/18/2025 06:19:09 PM,05/18/2025 06:19:09 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11420.0,122-14 116 AVENUE,116 AVENUE,,,,,ADDRESS,SOUTH OZONE PARK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,10 QUEENS,4116790007.0,QUEENS,1035297.0,185635.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.67605476860137,-73.81596740814614,"(40.67605476860137, -73.81596740814614)"
64989477,05/18/2025 05:48:40 PM,05/18/2025 05:48:40 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467.0,776 MACE AVENUE,MACE AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,11 BRONX,2044360027.0,BRONX,1021774.0,253776.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.863151426965146,-73.86433944374308,"(40.863151426965146, -73.86433944374308)"
64994730,05/18/2025 05:23:56 PM,05/18/2025 05:23:56 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467.0,3629 WHITE PLAINS ROAD,WHITE PLAINS ROAD,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,12 BRONX,2046477501.0,BRONX,1021605.0,259897.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87995239347776,-73.86491630314512,"(40.87995239347776, -73.86491630314512)"
64990542,05/18/2025 04:47:29 PM,05/23/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11435.0,90-10 149 STREET,149 STREET,,,,,ADDRESS,JAMAICA,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-23,12 QUEENS,4096780042.0,QUEENS,1037998.0,195536.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.70321468165446,-73.80615091177614,"(40.70321468165446, -73.80615091177614)"
64989478,05/18/2025 04:44:24 PM,05/18/2025 04:44:24 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10459.0,1224 PROSPECT AVENUE,PROSPECT AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,02 BRONX,2026937502.0,BRONX,1012320.0,240580.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.826967428890434,-73.89857370319393,"(40.826967428890434, -73.89857370319393)"
64989359,05/18/2025 04:14:03 PM,05/18/2025 04:14:03 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10029.0,245 EAST  115 STREET,EAST  115 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,11 MANHATTAN,1016650122.0,MANHATTAN,1001160.0,229501.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.796587080723256,-73.9389264085532,"(40.796587080723256, -73.9389264085532)"
64990565,05/18/2025 03:34:56 PM,05/18/2025 03:34:56 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10467.0,2300 OLINVILLE AVENUE,OLINVILLE AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,11 BRONX,2043420010.0,BRONX,1020615.0,252556.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.859807748903336,-73.86853619067516,"(40.859807748903336, -73.86853619067516)"
64992490,05/18/2025 03:10:48 PM,05/18/2025 03:10:48 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11222.0,200 FRANKLIN STREET,FRANKLIN STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,01 BROOKLYN,3025320001.0,BROOKLYN,995895.0,206086.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.73232746682261,-73.95798249019961,"(40.73232746682261, -73.95798249019961)"
64992557,05/18/2025 02:04:14 PM,05/18/2025 02:04:14 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451.0,735 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,04 BRONX,2024730043.0,BRONX,1004723.0,239506.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82404048173864,-73.92602746633291,"(40.82404048173864, -73.92602746633291)"
64987154,05/18/2025 02:01:13 PM,05/18/2025 02:01:13 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11212.0,51 JUNIUS STREET,JUNIUS STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,16 BROOKLYN,3036790001.0,BROOKLYN,1010859.0,184846.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67399633186989,-73.9040733152807,"(40.67399633186989, -73.9040733152807)"
64993630,05/18/2025 01:42:11 PM,05/18/2025 01:42:11 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11691.0,1047 BEACH   21 STREET,BEACH   21 STREET,,,,,ADDRESS,FAR ROCKAWAY,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,14 QUEENS,4157050069.0,QUEENS,1052597.0,159192.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.60335801790573,-73.75386629508971,"(40.60335801790573, -73.75386629508971)"
64992487,05/18/2025 01:02:35 PM,05/20/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10024.0,345 WEST   86 STREET,WEST   86 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-05-20,07 MANHATTAN,1012480011.0,MANHATTAN,989806.0,227013.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.789772626160186,-73.97993553411199,"(40.789772626160186, -73.97993553411199)"
64993497,05/18/2025 12:56:14 PM,05/18/2025 12:56:14 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11374.0,61-45 98 STREET,98 STREET,,,,,ADDRESS,REGO PARK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,06 QUEENS,4020930245.0,QUEENS,1023003.0,206568.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73357320698239,-73.86016868801649,"(40.73357320698239, -73.86016868801649)"
64988377,05/18/2025 12:28:36 PM,06/04/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10021.0,343 EAST   76 STREET,EAST   76 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-06-04,08 MANHATTAN,1014510011.0,MANHATTAN,996582.0,220167.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.77097531284803,-73.95547783277883,"(40.77097531284803, -73.95547783277883)"
64988308,05/18/2025 11:36:40 AM,06/06/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10034.0,175 SHERMAN AVENUE,SHERMAN AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-06-06,12 MANHATTAN,1022210011.0,MANHATTAN,1005689.0,254381.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.864865686137485,-73.9224895838515,"(40.864865686137485, -73.9224895838515)"
64991496,05/18/2025 10:36:30 AM,05/29/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10458.0,2980 BRIGGS AVENUE,BRIGGS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-29,07 BRONX,2032980021.0,BRONX,1015999.0,256802.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87147952778048,-73.88520344439844,"(40.87147952778048, -73.88520344439844)"
64991436,05/18/2025 10:33:29 AM,05/20/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10454.0,352 EAST  141 STREET,EAST  141 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-20,01 BRONX,2023030016.0,BRONX,1005571.0,234994.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.81165430803461,-73.92297782992952,"(40.81165430803461, -73.92297782992952)"
64988376,05/18/2025 10:27:11 AM,05/23/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10458.0,2980 BRIGGS AVENUE,BRIGGS AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-23,07 BRONX,2032980021.0,BRONX,1015999.0,256802.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87147952778048,-73.88520344439844,"(40.87147952778048, -73.88520344439844)"
64990484,05/18/2025 08:08:05 AM,05/22/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452.0,1000 WOODCREST AVENUE,WOODCREST AVENUE,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-22,04 BRONX,2025080001.0,BRONX,1004195.0,242664.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.83270949442344,-73.9279258335374,"(40.83270949442344, -73.9279258335374)"
64987136,05/18/2025 04:52:18 AM,05/19/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10024.0,345 WEST   86 STREET,WEST   86 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-19,07 MANHATTAN,1012480011.0,MANHATTAN,989806.0,227013.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.789772626160186,-73.97993553411199,"(40.789772626160186, -73.97993553411199)"
64988375,05/18/2025 03:06:15 AM,05/18/2025 03:06:15 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11211.0,353 BEDFORD AVENUE,BEDFORD AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,01 BROOKLYN,3024440004.0,BROOKLYN,994502.0,198593.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.71176271864057,-73.96302012822102,"(40.71176271864057, -73.96302012822102)"
64992621,05/18/2025 12:04:56 AM,05/18/2025 12:04:56 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452.0,1605 TOWNSEND AVENUE,TOWNSEND AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-18,04 BRONX,2028470022.0,BRONX,1008161.0,246922.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84438661493779,-73.91357894232796,"(40.84438661493779, -73.91357894232796)"
64990566,05/17/2025 10:57:39 PM,05/17/2025 10:57:39 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11218.0,405 WESTMINSTER ROAD,WESTMINSTER ROAD,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-17,14 BROOKLYN,3051550050.0,BROOKLYN,993452.0,172096.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63903558682277,-73.96684374747912,"(40.639035586822764, -73.96684374747912)"
64990567,05/17/2025 10:51:38 PM,05/29/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10002.0,120 ALLEN STREET,ALLEN STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and determined that no further action was necessary.,2025-05-29,03 MANHATTAN,1004150077.0,MANHATTAN,986976.0,201435.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.719568848190086,-73.99016592521527,"(40.719568848190086, -73.99016592521527)"
64992620,05/17/2025 08:13:57 PM,05/17/2025 08:13:57 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11207.0,250 WORTMAN AVENUE,WORTMAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-17,05 BROOKLYN,3043930001.0,BROOKLYN,1016438.0,178793.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65736367856413,-73.88398968115338,"(40.65736367856413, -73.88398968115338)"
64987137,05/17/2025 07:58:27 PM,05/17/2025 07:58:27 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11374.0,65-70 AUSTIN STREET,AUSTIN STREET,,,,,ADDRESS,REGO PARK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-17,06 QUEENS,4031040101.0,QUEENS,1023375.0,203555.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.72530163137973,-73.8588439325607,"(40.72530163137973, -73.8588439325607)"
64976963,05/17/2025 07:10:01 PM,05/17/2025 07:10:01 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11229.0,2301 KINGS HIGHWAY,KINGS HIGHWAY,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-17,14 BROOKLYN,3067700031.0,BROOKLYN,997950.0,162141.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.61170538890312,-73.95065695433019,"(40.61170538890312, -73.95065695433019)"
64980425,05/17/2025 06:42:56 PM,05/17/2025 06:42:56 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11435.0,83-19 141 STREET,141 STREET,,,,,ADDRESS,JAMAICA,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-17,08 QUEENS,4097190002.0,QUEENS,1034558.0,198965.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.712646681585696,-73.81853205844074,"(40.712646681585696, -73.81853205844074)"
64978788,05/17/2025 06:24:52 PM,05/17/2025 06:24:52 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10028.0,128 EAST   85 STREET,EAST   85 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-17,08 MANHATTAN,1015130059.0,MANHATTAN,996262.0,223103.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.779034301984865,-73.95662787892313,"(40.779034301984865, -73.95662787892313)"
64978726,05/17/2025 06:18:51 PM,05/17/2025 06:18:51 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10036.0,351 WEST   42 STREET,WEST   42 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-17,04 MANHATTAN,1010330006.0,MANHATTAN,986680.0,215381.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.75784724596427,-73.99122871076422,"(40.75784724596427, -73.99122871076422)"
64973822,05/17/2025 05:54:22 PM,05/22/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10457.0,306 EAST  171 STREET,EAST  171 STREET,,,,,ADDRESS,BRONX,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-22,04 BRONX,2027840010.0,BRONX,1009298.0,244801.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.838561940001334,-73.90947743030969,"(40.838561940001334, -73.90947743030969)"
64983644,05/17/2025 05:45:21 PM,05/27/2025 12:00:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10027.0,545 WEST  125 STREET,WEST  125 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,"The Department of Buildings reviewed this complaint and closed it. If the problem still exists, please call 311 and file a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",2025-05-27,09 MANHATTAN,1019820005.0,MANHATTAN,996168.0,235902.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.814164203516206,-73.95694457294368,"(40.814164203516206, -73.95694457294368)"
64982010,05/17/2025 05:45:21 PM,05/17/2025 05:45:21 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10453.0,20 RICHMAN PLAZA,RICHMAN PLAZA,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-05-17,05 BRONX,2028820229.0,BRONX,1005613.0,249591.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85171876186146,-73.9227796198516,"(40.85171876186146, -73.9227796198516)"
